Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-18 7:41:32	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:41:37	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:41:42	0.00	0.00	1.05	8.16	-7.11	0
2017-4-18 7:41:47	0.00	0.00	1.05	8.01	-6.96	0
2017-4-18 7:41:52	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 7:41:57	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:42:2	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:42:7	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:42:12	0.00	0.00	1.05	8.02	-6.97	0
2017-4-18 7:42:17	0.00	0.00	1.05	8.02	-6.97	0
2017-4-18 7:42:22	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:42:27	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:42:32	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:42:37	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:42:42	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:42:47	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 7:42:52	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:42:57	0.00	0.00	1.05	8.02	-6.97	0
2017-4-18 7:43:2	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:43:7	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:43:12	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:43:17	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:43:22	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 7:43:27	0.00	0.00	1.05	8.11	-7.06	0
2017-4-18 7:43:32	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:43:37	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:43:42	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:43:47	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:43:52	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:43:57	0.00	0.00	1.05	8.16	-7.11	0
2017-4-18 7:44:2	0.00	0.00	1.05	8.02	-6.97	0
2017-4-18 7:44:7	0.00	0.00	1.05	8.11	-7.06	0
